age,balance,duration,job,marital,education,default,housing,loan,contact
43,1937,385,11,1,2,0,0,0,2
54,3859,104,4,1,0,0,0,1,0
59,4198,309,9,1,0,0,0,0,0
52,230,198,1,1,0,0,1,0,0
31,747,543,0,2,1,0,1,0,2
53,263,143,0,1,1,0,0,1,0
24,-46,23,9,2,1,0,1,0,2
57,0,104,5,1,1,0,0,1,2
48,568,378,9,1,1,0,1,0,0
57,1469,364,9,1,1,0,1,0,0
51,18,363,9,1,1,0,0,1,0
50,201,248,4,0,2,0,1,0,0
34,1412,157,1,1,1,0,1,1,2
43,-93,402,1,1,0,0,1,0,2
31,-331,203,7,1,1,0,1,0,2
29,486,422,1,1,3,0,1,0,0
39,694,44,1,1,0,0,1,0,0
36,2806,358,4,2,2,0,1,0,2
38,0,39,10,2,2,0,0,0,0
56,2959,325,4,0,2,0,1,0,1
41,22,238,3,0,0,0,1,0,0
47,1167,968,9,1,1,0,1,0,0
38,35,156,4,2,2,0,1,0,0
80,8304,681,5,1,1,0,0,0,1
37,4760,187,7,1,1,0,1,0,0
44,-1313,104,4,2,2,0,1,1,0
33,697,860,1,2,1,0,0,0,0
53,230,112,9,1,1,0,0,1,0
69,473,112,5,1,2,0,0,0,0
46,1427,32,9,1,1,0,1,0,2
30,201,325,4,2,2,0,1,0,0
31,1086,410,6,2,1,0,0,0,0
38,4335,640,4,0,2,0,1,0,0
34,44,118,7,0,1,0,0,0,2
48,286,166,11,1,3,0,0,0,0
46,216,173,1,0,0,0,0,0,0
42,214,21,0,1,1,0,1,0,2
41,343,89,1,1,1,0,1,0,2
33,-77,151,1,1,1,0,1,0,0
39,1046,112,1,1,0,0,0,0,2
27,1566,164,8,2,1,0,0,0,0
26,592,145,4,2,2,0,0,0,1
38,104,606,4,2,2,0,1,0,0
48,0,105,1,1,1,0,1,0,2
54,-22,85,7,1,1,0,0,1,0
51,0,439,7,1,1,0,0,0,0
47,72,278,9,1,1,0,0,0,2
53,100,205,9,1,1,0,0,0,0
35,319,221,1,1,0,0,1,0,0
58,9339,52,4,1,2,0,1,0,1
52,50,84,4,0,2,0,1,0,2
57,32,476,5,1,1,1,1,0,0
52,6922,371,4,1,2,0,0,0,0
35,633,128,4,2,2,0,1,0,0
48,4265,220,9,1,1,0,1,0,2
46,2262,44,2,1,2,0,0,0,1
39,1970,30,7,1,1,0,1,0,2
38,1513,330,6,0,2,0,0,0,0
34,4659,28,2,1,1,0,1,0,2
47,668,908,2,1,0,0,0,0,0
35,649,177,4,0,2,0,0,0,0
46,452,113,1,0,0,0,1,0,2
27,-145,289,0,2,1,0,1,0,1
31,-498,357,1,1,1,0,1,0,0
31,0,38,4,2,2,0,0,0,0
46,22,414,0,1,1,0,1,0,0
31,2304,257,0,1,1,0,1,0,0
33,1412,480,4,1,2,0,1,0,2
42,145,252,3,1,0,0,0,0,0
33,4897,151,4,2,0,0,1,0,2
40,1832,213,3,1,0,0,0,0,0
51,3726,119,1,1,0,0,0,1,0
31,591,161,10,1,2,0,0,0,0
62,0,227,5,0,2,0,0,0,0
24,508,12,8,2,1,0,1,0,1
48,817,517,10,1,1,0,0,0,0
41,348,225,9,0,1,0,1,0,0
43,291,150,4,1,2,0,1,0,2
52,3554,89,9,1,1,0,0,1,0
54,781,103,1,1,0,0,1,0,2
32,267,128,9,0,2,0,0,0,0
38,1327,277,1,1,0,0,1,0,0
41,-306,500,0,1,0,0,1,0,2
31,864,113,1,2,0,0,1,0,1
35,1265,326,3,1,2,0,1,0,0
26,0,755,0,1,1,0,0,0,2
52,214,161,9,1,2,0,0,0,0
58,425,100,5,1,1,0,1,1,0
57,3,142,3,1,2,0,0,0,0
34,0,214,4,1,2,0,1,0,2
59,0,167,1,1,0,0,0,0,0
27,282,676,9,2,1,0,0,1,0
42,0,236,2,1,2,0,0,0,0
47,3727,993,3,2,2,0,0,0,2
33,0,83,1,1,1,0,1,1,0
31,864,100,7,2,1,0,1,0,0
37,4089,289,4,1,2,0,1,0,0
29,-478,528,1,1,1,0,0,1,0
38,-363,340,10,1,0,0,0,0,2
35,8883,33,6,1,1,0,0,0,0
31,1970,284,9,2,1,0,0,0,1
62,1859,245,4,1,2,0,0,0,1
32,1059,115,9,2,2,0,1,0,0
31,388,730,7,1,1,0,1,0,2
51,602,347,1,0,0,0,1,0,0
29,0,58,7,2,1,0,0,0,0
43,255,180,1,1,0,0,1,0,0
36,63,56,1,1,1,0,1,0,2
34,712,326,6,1,0,0,1,0,2
29,57,342,7,1,1,0,1,0,1
57,523,49,5,1,1,0,0,1,0
43,422,110,4,1,2,0,0,0,0
33,386,253,7,1,1,0,0,0,0
60,3387,636,4,1,2,0,0,0,0
51,260,137,9,1,0,0,0,0,0
40,-1,173,0,2,1,0,0,0,0
51,1490,227,9,1,1,0,1,0,0
38,497,88,7,1,1,0,1,1,2
35,1707,426,9,1,1,0,1,0,2
47,826,195,9,1,1,0,1,0,1
45,907,230,1,1,0,0,0,0,0
40,1836,750,7,1,1,0,1,0,0
29,404,413,2,2,1,0,0,0,0
52,907,104,4,0,2,0,1,0,2
26,18,138,9,1,1,0,1,1,0
31,-495,334,1,2,0,0,1,0,2
55,1210,868,7,1,3,0,1,0,2
35,819,102,7,1,1,0,1,0,1
56,442,77,4,0,2,0,0,0,2
28,-46,199,1,2,1,0,1,0,0
27,671,332,8,2,1,0,1,0,2
30,371,124,9,1,1,0,0,0,0
51,-3,91,9,1,2,0,0,0,0
33,11,104,4,1,1,0,1,0,0
32,33,125,1,2,1,0,1,0,0
43,104,635,2,1,1,0,1,0,0
46,174,90,1,1,0,0,0,1,0
32,3107,310,4,1,2,0,1,1,0
40,1438,207,7,1,1,0,1,0,0
39,1367,43,1,1,1,0,0,0,2
51,-11,126,1,1,0,0,0,0,1
46,1693,137,0,2,1,0,1,0,0
43,778,284,1,1,0,0,1,1,2
36,837,68,9,1,2,0,0,0,0
48,363,67,4,1,2,0,0,0,0
26,236,8,0,2,1,0,1,1,0
39,0,62,0,2,3,0,1,0,0
47,-50,175,4,1,2,0,0,1,0
23,4,395,2,2,0,0,1,0,2
54,26306,27,4,0,2,0,1,0,0
38,46,195,0,1,1,0,1,1,2
33,575,254,9,1,1,0,0,1,0
35,148,199,0,0,1,0,0,1,0
52,431,73,7,1,1,0,0,0,0
25,777,351,9,2,2,0,1,0,2
29,199,1689,4,1,2,0,1,1,2
35,3552,267,9,2,2,0,0,0,0
49,47,234,7,1,1,0,0,0,2
41,3823,234,0,0,1,0,0,0,0
32,138,94,4,1,2,0,0,0,0
29,1117,77,0,2,1,0,1,0,2
28,1325,242,1,1,1,0,1,0,0
59,0,247,5,1,1,0,0,0,0
34,4343,85,2,1,2,0,0,0,2
55,1598,607,4,0,2,0,0,0,0
34,3301,485,4,1,2,0,1,0,0
24,822,184,8,2,1,0,0,0,0
42,-280,258,9,0,1,0,1,0,2
34,1534,156,4,2,3,0,1,0,0
34,1671,160,0,1,1,0,0,0,2
51,2007,1021,6,1,2,0,0,0,2
58,0,5,1,1,0,0,1,0,0
44,2776,701,9,1,1,0,1,0,0
33,139,732,1,1,1,0,1,1,0
34,573,122,4,1,2,0,0,0,0
34,475,559,0,1,1,0,1,0,2
42,47,141,1,0,1,0,1,1,2
46,2154,87,4,2,2,0,1,0,0
31,96,577,6,2,2,0,0,0,0
39,83,193,2,1,2,0,1,0,0
34,6766,210,4,2,2,0,0,0,0
47,3973,732,9,1,1,0,0,0,0
42,372,121,7,0,1,0,1,1,2
48,-552,150,1,2,1,0,0,1,0
30,48,140,6,2,2,0,0,0,0
38,7696,386,9,1,1,0,1,0,0
24,4500,733,7,1,1,0,1,0,0
34,1,108,9,1,1,0,1,0,0
46,46,80,4,2,2,0,0,1,0
32,-18,155,0,0,1,1,1,0,2
46,451,389,7,1,1,0,1,1,0
26,479,133,6,1,2,0,1,0,0
42,0,328,1,1,1,0,1,0,0
50,1130,119,9,1,1,0,1,0,0
41,389,87,1,1,0,0,1,0,2
34,10,162,0,2,1,0,0,1,0
32,401,294,7,1,1,0,1,0,2
58,145,128,3,2,2,0,1,1,0
45,115,108,9,1,1,0,1,0,0
28,89,172,0,2,1,0,1,1,0
35,94,208,9,1,1,0,1,1,2
39,1438,212,7,1,1,0,1,0,2
49,780,148,10,0,2,0,0,0,0
50,207,99,4,1,2,0,1,0,0
37,238,185,4,1,2,0,0,0,0
45,2433,133,1,1,0,0,0,0,0
30,1924,170,3,2,1,0,0,0,0
48,-471,668,10,1,2,0,1,0,2
36,1531,81,4,2,2,0,1,0,0
41,764,230,4,2,1,0,0,0,0
55,383,287,1,1,1,0,0,0,2
70,3782,618,5,1,0,0,0,0,0
41,326,788,4,1,2,0,1,0,0
47,691,285,7,0,1,0,0,0,0
34,0,163,9,2,1,0,0,0,0
33,99,159,4,2,2,0,0,0,0
58,502,197,5,1,1,0,1,0,0
51,-15,212,4,1,2,0,0,0,0
45,1929,44,4,1,2,0,1,0,2
55,0,180,0,1,1,0,0,0,0
30,185,11,1,2,0,0,0,0,2
33,-424,863,4,2,1,0,1,0,2
27,0,388,7,2,1,0,1,0,2
59,319,143,5,1,1,0,1,0,2
34,171,191,4,2,2,0,1,0,0
47,-1148,62,9,0,2,0,1,1,2
44,-11,13,1,1,0,0,1,0,2
35,0,1073,0,2,1,0,1,0,0
45,-206,337,4,1,2,0,1,0,0
42,704,88,1,1,0,0,1,1,1
38,1931,167,9,1,1,0,0,0,0
34,943,96,9,2,1,0,0,0,0
35,327,537,9,1,1,0,1,0,0
29,-105,5,4,2,1,0,1,0,2
58,983,139,5,1,1,0,0,0,0
44,787,570,1,2,0,0,1,0,2
45,0,100,2,1,2,0,1,0,0
43,3060,253,1,1,1,0,1,0,2
44,5780,525,7,1,1,0,1,0,0
30,790,696,9,2,1,0,0,0,0
38,1449,535,10,1,2,0,0,0,2
50,1412,131,9,1,1,0,0,0,0
21,681,6,8,2,1,0,0,0,2
38,228,105,2,1,2,0,1,0,0
42,0,370,0,1,1,0,0,0,2
45,2087,29,9,2,2,0,0,0,0
34,2,184,2,1,1,0,1,1,0
48,197,47,9,1,1,0,0,1,0
34,0,193,7,1,1,0,0,1,2
32,1905,709,1,1,1,0,1,0,0
35,118,358,9,1,2,0,0,0,0
39,2644,253,2,1,2,0,1,0,2
36,16430,197,6,1,2,0,1,0,2
35,13,94,9,1,1,0,0,0,0
57,14,445,7,0,1,0,0,1,0
28,769,153,9,2,1,0,1,0,0
43,3485,113,0,1,3,0,0,0,2
57,139,80,4,1,1,0,0,0,0
34,202,318,7,0,1,0,1,0,2
36,6,100,9,1,2,0,1,0,0
47,2515,40,4,0,2,0,0,0,2
36,5195,55,4,0,2,0,1,0,2
33,2098,67,4,1,2,0,0,0,0
57,320,76,4,1,2,0,0,0,0
57,3431,73,4,1,2,0,1,0,2
34,50,89,0,1,1,0,1,0,2
51,370,109,3,0,2,0,1,0,0
54,-182,98,1,0,0,0,0,0,0
52,1623,21,6,2,2,0,1,0,2
43,13342,465,2,1,2,0,1,0,0
58,6570,106,5,2,0,0,0,0,0
53,225,304,0,1,1,0,1,0,0
44,-665,342,4,1,1,0,0,0,0
29,0,16,4,2,2,0,0,0,2
27,54,543,7,2,1,0,1,0,2
35,46,338,1,1,0,0,0,0,0
40,2,197,6,1,1,0,0,0,0
34,103,956,1,1,1,0,1,1,2
38,883,95,0,2,1,0,1,0,0
32,55,546,7,1,1,0,1,0,2
41,8238,124,0,1,1,0,1,1,2
25,913,113,1,2,1,0,1,0,0
38,595,245,1,0,1,0,1,0,0
26,7,188,9,2,1,0,1,0,0
37,1661,199,9,2,2,0,0,0,0
30,102,470,4,1,2,0,1,0,0
36,338,90,7,1,1,0,0,0,2
33,3132,350,4,1,1,0,1,0,2
33,490,31,0,2,2,0,1,0,0
35,2682,156,4,1,2,0,1,0,0
24,0,299,7,1,2,0,1,0,2
29,596,510,10,1,1,0,0,0,0
54,2059,177,1,1,1,0,1,0,0
27,132,123,0,1,1,0,0,0,0
34,0,270,4,1,1,0,0,0,0
39,385,225,1,1,0,0,1,0,2
38,223,63,4,1,2,0,0,0,0
37,0,247,4,1,2,0,1,0,2
26,512,206,7,2,1,0,1,1,0
36,1169,168,2,1,2,0,1,0,2
35,71,836,4,2,2,0,1,0,2
30,940,131,4,2,2,0,0,0,0
25,-80,89,9,2,1,0,1,1,2
34,0,116,9,1,1,0,1,0,0
52,1317,58,11,1,3,0,0,0,2
39,179,36,0,1,1,0,0,0,2
34,1007,240,4,1,1,0,1,0,0
34,0,132,4,2,1,0,0,0,0
30,1286,544,7,1,1,0,1,1,0
33,804,266,7,1,1,0,1,1,2
30,4,443,8,2,1,0,0,0,0
51,0,324,1,1,0,0,1,0,0
36,417,15,7,2,1,0,1,0,0
48,1678,263,1,1,0,0,0,0,0
37,532,199,7,0,1,0,1,0,2
58,407,145,4,1,1,0,1,0,0
56,659,56,4,0,2,0,0,1,0
34,393,11,1,1,1,0,1,0,0
33,661,411,0,0,1,0,1,0,0
26,0,165,7,2,1,0,0,0,0
40,838,619,4,2,3,0,1,0,2
35,195,203,7,1,1,0,1,0,0
45,68,254,2,1,1,0,1,0,2
37,-242,1149,9,2,1,0,1,0,0
35,321,189,4,0,2,0,1,0,2
43,3403,707,7,2,1,0,1,0,0
28,8,196,1,1,1,0,1,0,0
32,739,171,1,0,1,0,1,0,2
26,622,1451,10,2,1,0,0,0,0
35,152,563,7,1,1,0,1,0,2
35,2,239,9,2,1,0,0,0,0
39,1439,73,1,1,1,0,1,0,1
42,1491,203,1,0,1,0,1,0,0
32,6402,158,9,2,1,0,1,0,0
30,1210,100,10,1,1,0,0,0,0
26,122,160,4,2,2,0,0,1,0
30,0,661,8,2,1,0,1,0,0
32,62,166,4,1,2,0,1,0,0
47,3333,114,7,1,1,0,1,1,0
33,16992,58,9,1,2,0,1,0,2
57,23,25,1,1,0,0,1,0,1
35,0,121,0,1,1,0,1,0,0
53,6072,226,9,1,2,0,0,1,2
24,366,234,5,2,1,0,0,1,2
54,0,88,4,0,2,0,0,1,0
31,1343,85,4,1,2,0,1,1,2
41,2105,134,2,1,1,0,1,0,0
44,2319,251,11,1,1,0,0,0,0
35,35,152,7,2,1,0,1,0,0
30,877,202,4,1,2,0,0,0,0
43,30,379,1,2,0,0,1,0,2
51,-2082,123,2,1,1,1,0,1,0
60,89,156,5,1,1,0,0,0,0
43,104,332,6,1,1,0,0,0,2
31,1750,90,4,1,2,0,1,0,1
56,772,291,4,1,0,0,1,0,1
42,1048,23,9,1,1,0,1,0,1
52,592,122,2,1,0,0,0,0,0
40,0,105,9,1,1,0,1,1,0
36,3064,1143,7,1,1,0,1,0,1
40,33,70,7,1,0,0,0,0,2
46,0,264,1,1,1,0,1,0,0
32,1649,204,0,2,1,0,0,0,0
31,287,182,3,2,2,0,1,0,0
41,0,386,9,0,1,0,1,0,0
58,419,295,3,1,0,0,0,1,2
36,257,86,7,1,1,0,1,0,0
52,118,16,9,1,1,0,0,0,0
42,251,413,4,1,2,0,0,0,0
32,1731,323,4,2,2,0,1,1,2
62,0,78,4,1,2,0,0,0,0
31,23,121,9,2,2,0,0,0,0
41,-386,477,1,2,1,1,0,1,0
34,5498,265,6,1,2,0,0,0,0
44,5063,418,4,2,2,0,0,0,0
42,7041,386,1,1,0,0,1,0,0
37,654,594,2,2,1,0,0,0,2
47,1890,161,4,1,2,0,0,0,0
32,2400,450,10,1,1,0,1,1,0
46,519,217,1,1,1,0,1,0,0
39,1190,136,9,2,2,0,0,0,0
28,229,322,7,2,1,0,1,0,2
26,203,104,8,2,1,0,0,0,0
52,1818,189,9,1,1,0,0,1,0
42,1289,250,10,1,1,0,0,0,0
33,39,123,9,0,2,0,0,0,0
73,796,427,5,1,0,0,0,0,0
35,57,632,0,2,1,0,0,1,0
40,1548,101,4,1,2,0,1,0,0
51,117,467,9,1,1,0,0,0,0
37,0,640,0,2,1,0,1,0,0
39,691,517,4,1,2,0,1,1,0
28,64,160,1,1,1,0,1,0,2
49,0,177,9,0,2,0,1,0,0
36,957,206,0,1,1,0,1,0,2
45,118,208,9,1,1,0,1,0,2
29,218,169,9,2,2,0,1,0,0
35,724,287,4,1,1,0,1,0,0
35,20,505,3,1,2,0,1,1,0
30,-28,284,1,1,1,0,1,0,0
46,665,89,1,1,0,0,0,0,0
25,5,138,8,2,2,0,0,0,0
36,925,321,4,1,2,0,0,0,0
42,2519,262,1,1,0,0,1,0,2
57,3927,61,0,1,1,0,0,0,0
42,401,217,4,0,2,0,1,0,0
29,581,192,4,1,2,0,1,1,0
36,1327,174,9,1,2,0,0,0,0
31,3242,292,10,1,1,0,0,0,2
59,3163,240,9,1,0,0,1,0,2
50,32,282,10,0,1,0,0,0,0
47,310,128,0,1,1,0,1,1,1
46,0,161,3,1,0,0,0,0,1
26,155,291,1,2,0,0,1,0,0
31,11386,356,7,2,1,0,1,0,0
30,1380,294,7,1,2,0,1,0,2
47,2443,422,1,2,3,0,0,0,2
23,1129,806,9,2,2,0,1,0,2
44,4232,227,10,2,0,0,0,0,2
42,5564,560,6,1,1,0,0,0,0
32,-402,135,7,2,1,0,1,0,0
28,1323,361,0,2,1,0,1,0,2
57,1623,246,5,1,0,0,1,1,0
38,1042,419,9,1,2,0,1,0,0
22,2488,449,8,2,1,0,0,0,0
54,865,71,0,1,1,0,1,0,0
32,-1053,357,9,1,2,0,1,0,0
32,1667,164,4,1,2,0,1,0,0
59,975,263,0,0,1,0,1,0,2
45,2571,146,9,1,1,0,0,0,2
53,732,759,11,1,0,0,0,0,0
50,769,72,0,0,1,0,0,0,0
34,-136,131,9,1,1,0,1,1,0
35,3636,808,0,0,1,0,0,1,0
30,931,1183,4,1,2,0,0,0,0
62,565,123,3,1,1,0,0,0,0
40,271,483,1,1,1,0,1,0,2
26,1153,238,6,2,2,0,0,0,0
34,-73,90,4,1,2,0,1,0,0
50,558,464,11,1,3,0,0,0,0
31,137,385,11,0,2,0,0,0,0
35,700,240,9,1,1,0,1,0,2
55,-966,104,5,1,0,0,0,1,0
34,96,109,0,1,1,0,0,0,0
58,4007,598,5,1,0,0,0,0,0
50,567,274,4,2,2,0,1,0,2
31,40,123,9,2,1,0,0,0,0
47,136,70,0,0,1,0,0,1,0
38,917,260,6,2,2,0,1,0,2
46,593,190,4,2,2,0,1,0,0
42,505,521,1,1,0,0,1,0,2
34,2542,228,1,1,1,0,1,0,0
37,5355,466,4,1,2,0,0,0,1
38,807,74,8,2,2,0,0,0,0
59,9976,57,5,1,1,0,1,0,2
32,0,119,0,1,1,0,0,0,0
55,540,124,4,1,2,0,0,0,0
35,280,65,1,1,1,0,1,1,0
56,-59,127,4,0,2,0,0,1,0
27,-517,172,0,1,1,1,1,0,0
42,2613,174,10,2,1,0,1,0,0
42,-7,41,8,1,3,0,0,0,1
41,0,232,1,1,0,0,1,0,2
53,-200,161,5,0,1,1,0,1,2
67,2301,124,5,1,0,0,0,0,0
53,104,701,3,1,0,0,0,1,2
33,191,162,1,1,0,0,1,0,2
31,694,431,9,2,3,0,1,0,2
31,212,191,0,1,1,0,1,0,0
30,1882,249,4,1,2,0,1,0,0
48,131,189,1,1,3,0,1,0,2
30,175,167,9,2,1,0,0,0,0
43,0,73,9,2,2,1,0,0,0
38,4425,162,4,0,2,0,1,0,2
46,3533,235,10,1,1,0,1,0,0
59,3573,44,1,0,1,0,0,0,0
44,476,127,4,0,2,0,1,1,2
35,1257,93,1,1,1,0,1,0,0
55,23,143,1,1,3,0,0,0,0
39,0,81,4,2,2,0,1,0,0
36,398,77,7,2,1,0,1,1,2
33,745,115,1,1,1,0,1,0,2
48,8106,125,4,2,2,0,0,0,2
33,0,53,4,2,2,0,0,0,0
67,696,77,5,1,3,0,0,0,1
48,1266,45,10,0,1,0,1,0,1
57,2416,74,4,1,2,0,0,0,0
31,25,169,3,1,0,0,0,0,0
30,7513,269,8,2,2,0,0,0,0
56,29,52,2,0,0,0,0,0,0
26,5116,246,1,1,0,0,1,0,0
44,-1746,218,4,1,1,0,1,0,2
44,14,167,9,0,1,0,0,0,0
31,4148,316,4,1,2,0,1,0,0
47,14,142,6,1,3,0,1,0,0
30,105,75,0,2,1,0,1,0,0
37,767,204,4,1,2,0,0,1,0
56,0,542,0,0,0,0,0,1,0
43,-228,122,4,2,1,0,1,1,2
42,508,70,7,1,1,0,1,0,2
60,725,266,4,1,1,0,1,0,0
34,41,34,1,1,3,0,1,0,0
34,184,203,4,2,2,0,0,0,0
41,251,85,4,1,2,0,0,1,2
38,-17,11,4,0,1,0,0,0,0
23,-19,13,7,1,1,0,1,0,2
33,1064,562,4,1,2,0,1,0,0
36,777,185,1,1,1,0,1,0,0
49,377,158,10,1,2,0,0,0,0
34,479,515,0,0,1,0,1,0,0
40,-375,60,9,0,1,0,1,0,0
72,796,173,5,1,0,0,0,0,0
43,17,353,9,1,1,0,1,0,2
44,1071,143,1,1,1,0,1,0,0
35,0,18,0,1,1,0,1,0,0
46,7378,466,0,0,1,0,0,0,0
55,865,85,0,1,1,0,1,0,0
50,-701,148,9,0,1,0,1,1,0
23,817,123,1,2,3,0,1,0,0
34,1387,121,8,1,3,0,0,0,0
40,0,245,1,1,1,0,1,1,2
61,2917,215,5,1,1,0,0,0,0
53,4541,190,9,1,1,0,1,0,2
57,0,44,9,1,1,0,0,0,2
28,4287,171,1,1,1,0,0,0,0
25,242,62,0,1,1,0,1,0,0
38,171,172,1,1,1,0,1,1,2
27,259,78,7,2,1,0,1,0,2
45,827,319,1,1,1,0,1,0,2
31,469,111,7,2,1,0,0,1,0
39,2226,158,1,1,0,0,1,0,2
42,0,82,9,1,1,0,0,0,0
46,477,128,4,1,2,0,1,0,2
36,42,102,7,1,1,0,1,0,2
30,775,124,4,2,2,0,1,0,2
32,9,334,1,1,1,0,1,0,0
52,2557,134,9,1,2,0,0,0,0
31,2395,218,4,1,2,0,0,0,0
60,4895,313,4,1,0,0,0,0,2
35,376,207,1,2,1,0,1,1,2
38,389,262,4,1,2,0,1,0,2
46,134,134,4,0,2,0,0,0,0
45,1273,197,2,0,2,0,1,1,2
59,0,214,7,1,1,0,1,0,0
34,2892,1165,4,1,2,0,1,1,0
33,0,177,9,0,1,0,1,0,0
46,295,141,4,2,1,0,1,0,2
48,292,164,0,1,1,0,1,1,0
31,85,151,7,2,1,0,0,0,0
32,4,145,9,1,1,0,0,0,0
35,-587,111,1,0,0,0,1,0,2
36,367,217,1,2,0,0,0,0,0
52,-1224,253,4,1,2,0,1,0,0
45,959,74,4,0,2,0,0,0,2
34,0,263,4,1,2,0,0,0,0
25,-589,233,1,1,0,1,1,0,2
26,-8,402,4,2,2,0,0,0,0
57,0,585,4,1,3,0,0,0,0
48,247,145,4,1,0,0,1,1,2
48,5543,143,9,1,3,0,0,0,2
32,642,524,1,1,0,0,0,1,0
58,11,270,5,1,1,0,0,0,0
57,-226,272,4,1,0,0,1,0,2
31,5191,187,2,1,2,0,0,0,0
33,-320,268,1,2,1,0,0,0,0
53,2289,183,2,1,2,0,1,1,0
36,725,123,0,1,1,0,1,0,0
32,705,20,9,2,2,0,1,0,0
45,776,232,1,1,1,0,1,0,0
35,816,547,10,1,2,0,1,0,0
41,171,71,7,1,1,0,0,0,0
54,812,113,7,1,1,0,0,0,0
49,823,780,7,1,1,0,0,0,0
28,1453,246,9,2,1,0,1,0,0
24,431,108,1,2,3,0,1,0,2
30,1009,253,0,2,1,0,1,0,0
32,286,175,6,1,0,0,1,0,0
53,22370,106,2,1,2,0,1,0,2
42,2111,86,1,1,0,0,1,0,0
48,5366,248,1,1,0,0,1,0,2
33,181,265,9,1,1,0,1,1,1
31,-452,182,1,0,1,0,1,0,2
56,1770,916,10,0,0,0,0,0,0
58,0,506,5,1,0,0,0,0,0
37,-296,81,0,2,1,0,1,0,0
59,2358,30,4,1,0,0,1,0,0
50,1200,904,4,2,2,0,0,0,0
39,109,699,3,2,0,0,1,0,2
30,616,19,9,1,1,0,1,0,0
47,4906,389,7,0,1,0,1,0,2
44,313,211,6,1,1,0,0,0,0
38,290,283,1,1,0,0,1,0,0
50,1240,474,4,1,2,0,0,0,0
27,3672,157,0,2,2,0,1,0,0
73,19,509,5,1,1,0,0,0,0
46,143,279,1,1,0,0,1,0,2
56,212,27,5,0,1,0,0,1,1
36,9,386,4,1,2,0,0,0,0
33,3074,679,1,1,0,0,0,0,0
40,1734,169,4,1,2,0,1,0,2
52,575,315,4,1,2,0,0,0,2
51,397,293,1,1,1,0,1,0,0
33,640,439,1,1,1,0,1,0,0
54,158,198,7,1,1,0,1,0,2
44,2984,770,4,1,1,0,1,0,2
50,1011,340,2,1,1,0,1,0,1
45,0,1472,1,2,1,0,1,0,0
36,1133,293,4,1,2,0,1,0,0
42,4945,311,9,1,1,0,1,0,0
37,712,291,9,1,1,0,1,0,0
28,-427,965,7,2,1,0,1,1,2
56,2146,594,0,1,1,0,0,1,2
59,92,139,0,1,1,0,1,0,0
32,10,501,10,1,1,0,1,0,2
57,1238,274,5,1,0,0,1,0,0
49,981,10,0,2,1,0,1,0,1
56,575,18,2,1,3,0,0,0,2
48,-70,243,0,0,3,0,0,0,0
27,3733,198,8,2,2,0,1,0,0
31,574,410,4,2,2,0,1,0,0
28,43,190,1,2,1,0,0,0,2
36,428,121,4,1,2,0,0,0,2
58,0,148,3,1,0,0,1,0,1
46,0,239,0,1,1,0,1,1,0
32,474,90,4,2,2,0,1,0,0
39,-540,29,7,1,1,0,0,0,2
35,560,58,6,1,2,0,1,0,0
31,325,1139,4,1,2,0,1,0,0
29,437,504,4,2,2,0,0,0,0
48,574,348,1,1,0,0,0,0,0
60,0,130,5,1,0,0,0,0,1
74,935,100,5,1,1,0,0,0,0
30,699,544,7,1,1,0,1,0,2
52,0,182,0,2,0,0,0,0,2
24,-220,90,1,1,1,0,1,0,0
29,11417,272,7,1,1,0,1,0,2
33,212,260,3,1,0,0,1,0,0
34,67,672,1,1,1,0,1,1,2
45,0,264,0,0,1,0,0,0,0
31,0,275,1,1,1,0,0,1,1
45,1673,76,9,1,1,0,0,0,0
27,-1202,749,7,1,1,0,1,0,2
30,4213,142,4,2,2,0,0,0,0
45,0,454,1,1,0,0,0,0,0
57,1521,102,1,1,1,0,1,1,0
34,1310,521,4,1,2,0,0,0,1
40,0,57,0,1,1,0,1,1,0
39,399,504,4,1,2,0,0,0,0
46,405,138,9,1,2,0,0,0,0
55,9756,103,4,0,2,0,1,0,0
25,2506,485,4,2,2,0,0,0,0
34,697,166,4,1,2,0,0,0,0
37,403,318,1,1,0,0,1,0,0
64,890,531,5,0,2,0,0,0,0
45,809,155,9,0,1,0,1,0,0
57,158,73,3,1,1,0,1,0,1
21,137,198,8,2,3,0,1,0,2
58,2705,137,3,1,1,0,0,0,1
41,75,479,1,2,1,0,1,0,2
41,2457,285,4,1,3,0,1,0,2
58,541,98,4,1,2,0,1,0,0
33,287,199,4,1,2,0,1,0,0
32,273,97,4,1,2,0,1,1,0
44,0,389,7,0,1,0,1,0,2
47,677,384,11,1,3,0,0,0,0
41,340,37,6,1,0,0,0,0,2
54,98,420,9,1,2,0,0,0,0
47,477,973,9,0,2,0,1,0,1
32,2629,77,4,2,2,0,0,0,0
59,0,376,3,1,2,0,0,1,0
29,2325,125,9,2,2,0,0,0,0
48,-20,142,7,1,1,1,0,0,0
32,230,442,9,2,1,0,1,0,0
46,-852,728,4,0,1,0,0,1,0
31,-280,281,1,2,0,0,0,0,2
53,25,528,1,1,1,0,0,0,0
34,9851,128,9,2,2,0,1,0,0
48,5095,71,7,2,3,0,1,0,2
32,687,161,9,1,1,0,0,0,0
31,1368,129,4,1,1,0,1,0,0
27,-179,54,1,2,0,0,1,0,0
60,-396,443,0,1,1,0,1,0,0
34,1011,136,1,2,2,0,1,0,2
52,9,44,6,1,1,0,0,1,2
